truckId,truckName,reachedOut,contactType,businessPhone,websiteUrl,socialLinks,currentAddress,profileUrl,menuStatus,menuItemCount,menuPhotoCount,firstMenuItems,phoneAuditStatus,phoneAuditConfidence,phoneAuditCandidates,phoneAuditMatchedSourceUrls,phoneAuditCheckedSourceCount,phoneAuditSourceErrorCount,phoneAuditNotes,outreachStatus,notes
seed-dmv-prod-not-your-momma-s-food-truck-mineral-virginia,Not Your Momma's Food Truck,false,sms_or_call,(540) 903-9285,,https://www.facebook.com/NotYourMamasFoodTruck/,"903 Willis Proffitt Rd Mineral, Virginia 23117",https://www.ftf-foodtruckfinder.com/truck/?name=Not+Your+Momma%27s+Food+Truck&id=seed-dmv-prod-not-your-momma-s-food-truck-mineral-virginia,itemized_menu,28,2,Steak & Cheese; Chicken & Cheese; Club,verified_on_current_source,high,,https://www.restaurantji.com/va/mineral/not-your-mommas-food-truck-/,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-nuevo-amanecer-food-truck-harrisonburg-virginia,NUEVO AMANECER FOOD TRUCK,false,sms_or_call,(540) 457-6111,https://nuevo-amanecer-food-truck.square.site/,https://nuevo-amanecer-food-truck.square.site/ | https://www.instagram.com/nuevoamanecer540/,"1321 S High St Harrisonburg, Virginia 22801",https://www.ftf-foodtruckfinder.com/truck/?name=NUEVO+AMANECER+FOOD+TRUCK&id=seed-dmv-prod-nuevo-amanecer-food-truck-harrisonburg-virginia,itemized_menu,8,2,Tostada de Pollo; Tacos; Fried Chicken,verified_on_current_source,high,,https://www.restaurantji.com/va/harrisonburg/nuevo-amanecer-food-truck-/,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-ny-halal-food-cart-1001-scott-dr-baltimore-maryland-21240,NY HALAL FOOD CART,false,sms_or_call,(201) 879-4675,,https://www.facebook.com/p/NY-HALAL-FOOD-100057622802147/,"1001 Scott Dr Baltimore, Maryland 21240",https://www.ftf-foodtruckfinder.com/truck/?name=NY+HALAL+FOOD+CART&id=seed-us-curated-100-ny-halal-food-cart-1001-scott-dr-baltimore-maryland-21240,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/md/baltimore/ny-halal-food-cart-/ | https://www.restaurantji.com/cache/business_page/md/baltimore/ny-halal-food-cart-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-off-the-chain-food-truck-llc-south-hill-virginia,Off the Chain Food Truck LLC,false,sms_or_call,(434) 262-0246,https://offthechainfoodtruck.square.site/,https://offthechainfoodtruck.square.site/ | https://www.instagram.com/offthechainfoodtruck/,"895 Cedar Grove Rd South Hill, Virginia 23970",https://www.ftf-foodtruckfinder.com/truck/?name=Off+the+Chain+Food+Truck+LLC&id=seed-dmv-prod-off-the-chain-food-truck-llc-south-hill-virginia,itemized_menu,30,2,Bangin' Shrimp Taco; Caribbean Chicken Taco; Buffalo Chicken Taco,verified_on_current_source,high,,https://www.restaurantji.com/va/south-hill/off-the-chain-food-truck-llc-/,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
c5xEAA1CzAKYQd3lebDE,Omar's Northern Styled Sandwiches,false,sms_or_call,(252) 558-5590,https://omarsandwiches.com/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAb21jcARe9ApleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafGg5cDAxGyh146sp-cS_cpXHvlK0UiZEgB8uZ1vISXAiNFHvzc1JQJW19O2A_aem_r67jJ0_dHF45QOEOJK61AA,https://www.instagram.com/omarsnorthernsandwiches/ | https://www.facebook.com/p/Omars-Northern-Styled-Sandwiches-61588134093937/,"2509 N Heritage St Kinston, NC 28501",https://www.ftf-foodtruckfinder.com/truck/?name=Omar%27s+Northern+Styled+Sandwiches&id=c5xEAA1CzAKYQd3lebDE,no_menu,0,0,,verified_on_current_source,high,,https://omarsandwiches.com/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAb21jcARe9ApleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafGg5cDAxGyh146sp-cS_cpXHvlK0UiZEgB8uZ1vISXAiNFHvzc1JQJW19O2A_aem_r67jJ0_dHF45QOEOJK61AA,3,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-rale-way-food-truck-18400-e-22nd-ave-aurora-colorado-80011,Órale Way! Food Truck,false,sms_or_call,(720) 365-4542,,https://www.instagram.com/oraleway_mexicangrill/,"18400 E 22nd Ave Aurora, Colorado 80011",https://www.ftf-foodtruckfinder.com/truck/?name=%C3%93rale+Way%21+Food+Truck&id=seed-us-curated-100-rale-way-food-truck-18400-e-22nd-ave-aurora-colorado-80011,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/co/aurora/chihuas-mexican-grill-food-truck-/ | https://www.restaurantji.com/cache/business_page/co/aurora/chihuas-mexican-grill-food-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-outskirts-food-truck-harrisonburg-virginia,Outskirts Food Truck,false,sms_or_call,(540) 607-8084,http://sagebirdciderworks.com/,http://sagebirdciderworks.com/ | https://www.instagram.com/outskirtsfoodtruck/,"325 N Liberty St Harrisonburg, Virginia 22802",https://www.ftf-foodtruckfinder.com/truck/?name=Outskirts+Food+Truck&id=seed-dmv-prod-outskirts-food-truck-harrisonburg-virginia,itemized_menu,7,2,Punkle Engine; Outta This World; Double or Nothin',verified_on_current_source,high,,https://www.restaurantji.com/va/harrisonburg/outskirts-food-truck-/,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-picamas-food-truck-va-arlington-virginia,Picamas Food Truck VA,false,sms_or_call,(703) 400-6301,,,"2425 Clarendon Blvd Arlington, Virginia 22201",https://www.ftf-foodtruckfinder.com/truck/?name=Picamas+Food+Truck+VA&id=seed-dmv-prod-picamas-food-truck-va-arlington-virginia,itemized_menu,6,1,Gringas; Panes Chucos; Tortas,verified_on_current_source,high,,https://www.restaurantji.com/va/arlington/picamas-food-truck-va-/,1,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-pita-on-the-plaza-bethesda-maryland,Pita On The plaza,false,sms_or_call,(240) 467-7807,https://pitaontheplaza.com/,https://pitaontheplaza.com/ | https://www.instagram.com/pitaontheplaza/,"7500 Old Georgetown Rd Bethesda, Maryland 20814",https://www.ftf-foodtruckfinder.com/truck/?name=Pita+On+The+plaza&id=seed-dmv-prod-pita-on-the-plaza-bethesda-maryland,itemized_menu,26,2,Kifta Wrap; Kifta Bowl; Kifta Platter,verified_on_current_source,high,,https://www.pitaontheplaza.com/ | https://www.restaurantji.com/md/bethesda/pita-on-the-plaza-/ | https://www.pitaontheplaza.com/,3,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-plating-grace-and-grub-food-truck-baltimore-maryland,Plating Grace and Grub Food Truck,false,sms_or_call,(443) 330-7843,https://www.platinggraceandgrub.com/contact,https://www.platinggraceandgrub.com/contact | https://www.facebook.com/graceandgrub/ | https://www.facebook.com/platinggrace/ | https://www.instagram.com/platinggrace/,"900 E Fayette St Baltimore, Maryland 21203",https://www.ftf-foodtruckfinder.com/truck/?name=Plating+Grace+and+Grub+Food+Truck&id=seed-dmv-prod-plating-grace-and-grub-food-truck-baltimore-maryland,itemized_menu,3,2,Noodle Stir-Fry; Quesadilla; Salad,verified_on_current_source,high,(800) 842-4842,https://www.restaurantji.com/md/baltimore/plating-grace-and-grub-food-truck-/,2,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-plating-grace-and-grub-food-truck-900-e-fayette-st-baltimore-maryland-21203,Plating Grace and Grub Food Truck,false,sms_or_call,(443) 330-7843,https://www.platinggraceandgrub.com/contact,https://www.platinggraceandgrub.com/contact | https://www.facebook.com/graceandgrub/,"900 E Fayette St Baltimore, Maryland 21203",https://www.ftf-foodtruckfinder.com/truck/?name=Plating+Grace+and+Grub+Food+Truck&id=seed-us-curated-100-plating-grace-and-grub-food-truck-900-e-fayette-st-baltimore-maryland-21203,menu_photo_only,0,3,,verified_on_current_source,high,,https://www.restaurantji.com/md/baltimore/plating-grace-and-grub-food-truck-/ | https://www.restaurantji.com/cache/business_page/md/baltimore/plating-grace-and-grub-food-truck-/business.json,4,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-pupuseria-libertad-food-truck-gaithersburg-maryland,Pupuseria Libertad (Food Truck),false,sms_or_call,(240) 338-8306,,,"19304 Montgomery Village Ave Gaithersburg, Maryland 20886",https://www.ftf-foodtruckfinder.com/truck/?name=Pupuseria+Libertad+%28Food+Truck%29&id=seed-dmv-prod-pupuseria-libertad-food-truck-gaithersburg-maryland,itemized_menu,7,2,"Typical breakfast No. 1; Pupusa (cheese, beans, cheese/beans, loroco w/cheese); Taco",verified_on_current_source,high,,https://www.restaurantji.com/md/gaithersburg/pupuseria-libertad-food-truck-/,1,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-pupuseria-sabor-de-mi-tierra-food-truck-silver-spring-maryland,Pupuseria sabor de mi tierra food truck,false,sms_or_call,(240) 475-6281,,,"14031 Georgia Ave Silver Spring, Maryland 20906",https://www.ftf-foodtruckfinder.com/truck/?name=Pupuseria+sabor+de+mi+tierra+food+truck&id=seed-dmv-prod-pupuseria-sabor-de-mi-tierra-food-truck-silver-spring-maryland,no_menu,0,0,,verified_on_current_source,high,,https://www.restaurantji.com/md/silver-spring/pupuseria-sabor-de-mi-tierra-food-truck-/,1,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-pupuseria-vanessa-food-truck-laurel-maryland,Pupuseria Vanessa Food Truck,false,sms_or_call,(240) 554-7973,,https://www.instagram.com/antojitos__vanessa/,"10055 Washington Blvd N Laurel, Maryland 20723",https://www.ftf-foodtruckfinder.com/truck/?name=Pupuseria+Vanessa+Food+Truck&id=seed-dmv-prod-pupuseria-vanessa-food-truck-laurel-maryland,itemized_menu,22,2,Pupusa; Pupusa de frijol con queso; Pupusa de loroco y queso,verified_on_current_source,high,,https://www.restaurantji.com/md/laurel/pupuseria-vanessa-/,2,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-pupuseria-y-antojitos-ashley-woodbridge-virginia,Pupuseria y antojitos Ashley,false,sms_or_call,(571) 288-3457,,https://www.facebook.com/ashley.pupuseria/ | https://www.instagram.com/ashleys_antojitos/,"Ubicado En El Parqueo De La Laundry, 1101 Horner Rd Woodbridge, Virginia 22191",https://www.ftf-foodtruckfinder.com/truck/?name=Pupuseria+y+antojitos+Ashley&id=seed-dmv-prod-pupuseria-y-antojitos-ashley-woodbridge-virginia,menu_photo_only,0,2,,verified_on_current_source,high,,https://www.restaurantji.com/va/woodbridge/pupuseria-y-antojitos-ashley-/,3,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-pupuseria-y-lonchera-la-providencia-3920-3924-rodeo-rd-santa-fe-new-mexico-87507,Pupuseria Y Lonchera La Providencia,false,sms_or_call,(505) 231-8617,,,"3920-3924 Rodeo Rd Santa Fe, New Mexico 87507",https://www.ftf-foodtruckfinder.com/truck/?name=Pupuseria+Y+Lonchera+La+Providencia&id=seed-us-curated-100-pupuseria-y-lonchera-la-providencia-3920-3924-rodeo-rd-santa-fe-new-mexico-87507,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/nm/santa-fe/pupuseria-y-lonchera-la-providencia-/ | https://www.restaurantji.com/cache/business_page/nm/santa-fe/pupuseria-y-lonchera-la-providencia-/business.json,4,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-pupuseria-y-taqueria-josue-silver-spring-maryland,Pupuseria Y Taqueria Josue,false,sms_or_call,(301) 232-6858,http://pupuseriaytaqueriajosue.com/,http://pupuseriaytaqueriajosue.com/ | https://www.facebook.com/TaqueriayPupuseriaJosue/ | https://www.instagram.com/pupuseriaytaqueria_josue/,"14021 Connecticut Ave Silver Spring, Maryland 20906",https://www.ftf-foodtruckfinder.com/truck/?name=Pupuseria+Y+Taqueria+Josue&id=seed-dmv-prod-pupuseria-y-taqueria-josue-silver-spring-maryland,itemized_menu,9,2,Tacos; Pupusas; Carne Asada,verified_on_current_source,high,,https://www.restaurantji.com/md/silver-spring/pupuseria-y-taqueria-josue-/,1,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-pupuseria-y-taquer-a-la-fe-food-truck-front-royal-virginia,"Pupuseria y taquería, La fe food truck",false,sms_or_call,(540) 749-2166,,,"413 -D S Royal Ave Front Royal, Virginia 22630",https://www.ftf-foodtruckfinder.com/truck/?name=Pupuseria+y+taquer%C3%ADa%2C+La+fe+food+truck&id=seed-dmv-prod-pupuseria-y-taquer-a-la-fe-food-truck-front-royal-virginia,menu_photo_only,0,2,,verified_on_current_source,high,,https://www.restaurantji.com/va/front-royal/pupuseria-y-taquer-a-la-fe-food-truck-/,1,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-q-sabroso-food-truck-13205-sw-137th-ave-miami-florida-33186,Q' Sabroso Food truck,false,sms_or_call,(786) 219-7326,https://menus.eco/qsabroso,https://menus.eco/qsabroso | https://www.facebook.com/QSabrosoFoodTruck/ | https://www.instagram.com/qsabrosofoodtruck/,"13205 SW 137th Ave Miami, Florida 33186",https://www.ftf-foodtruckfinder.com/truck/?name=Q%27+Sabroso+Food+truck&id=seed-us-curated-100-q-sabroso-food-truck-13205-sw-137th-ave-miami-florida-33186,menu_photo_only,0,4,,source_phone_mismatch,review,(786) 604-3821 | (786) 928-3728,,4,0,Linked source pages exposed one or more different phone numbers.,ready_for_review,
seed-dmv-prod-q-sabroso-food-truck-rockville-maryland,Q'Sabroso food truck,false,sms_or_call,(240) 790-6443,,https://www.facebook.com/p/QSabroso-100083380830408/ | https://www.instagram.com/qsabroso.ft/,"979 Rollins Ave Rockville, Maryland 20852",https://www.ftf-foodtruckfinder.com/truck/?name=Q%27Sabroso+food+truck&id=seed-dmv-prod-q-sabroso-food-truck-rockville-maryland,itemized_menu,35,2,Desayuno tipico; Western omelette; Steak omelette,verified_on_current_source,high,,https://www.restaurantji.com/md/montgomery-village/qsabroso-food-truck-/,3,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-raining-tacos-mexican-food-truck-440-rainier-ave-s-renton-washington-98057,Raining Tacos Mexican Food Truck,false,sms_or_call,(206) 889-7110,http://rainingtacos.com/,http://rainingtacos.com/ | https://www.facebook.com/rainingtacosfoodtruck/ | https://www.instagram.com/rainingtacosfoodtruck/,"440 Rainier Ave S Renton, Washington 98057",https://www.ftf-foodtruckfinder.com/truck/?name=Raining+Tacos+Mexican+Food+Truck&id=seed-us-curated-100-raining-tacos-mexican-food-truck-440-rainier-ave-s-renton-washington-98057,menu_photo_only,0,4,,verified_on_current_source,high,(857) 210-3995,https://rainingtacos.com/ | https://www.restaurantji.com/wa/renton/raining-tacos-mexican-food-truck-/ | https://www.restaurantji.com/cache/business_page/wa/renton/raining-tacos-mexican-food-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-restaurante-oaxaca-5101-w-38th-st-indianapolis-indiana-46254,Restaurante Oaxaca,false,sms_or_call,(317) 490-2429,https://restauranteoaxacain.com/,https://restauranteoaxacain.com/ | https://www.facebook.com/TaqueriaOaxacaIn/,"5101 W 38th St Indianapolis, Indiana 46254",https://www.ftf-foodtruckfinder.com/truck/?name=Restaurante+Oaxaca&id=seed-us-curated-100-restaurante-oaxaca-5101-w-38th-st-indianapolis-indiana-46254,menu_photo_only,0,4,,verified_on_current_source,high,(765) 375-1284,https://www.restaurantji.com/in/indianapolis/oaxaca-food-truck-/ | https://www.restaurantji.com/cache/business_page/in/indianapolis/oaxaca-food-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-rolling-burrito-falls-church-virginia,Rolling Burrito,false,sms_or_call,(571) 288-2484,,https://www.facebook.com/p/Rollin-Burrito-LLC-100063951616326 | https://www.instagram.com/rollingburritosfoodtruck/?hl=en,"7399 Lee Hwy Falls Church, Virginia 22042",https://www.ftf-foodtruckfinder.com/truck/?name=Rolling+Burrito&id=seed-dmv-prod-rolling-burrito-falls-church-virginia,itemized_menu,11,1,Steak Burrito; Chicken Burrito; Chorizo Burrito,verified_on_current_source,high,,https://www.restaurantji.com/va/falls-church/rolling-burrito-/,3,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-s-e-a-cuisine-element-eatery-5350-medpace-way-unit-1-cincinnati-ohio-45227,S.E.A. Cuisine | Element Eatery,false,sms_or_call,(513) 272-9801,https://www.element-eatery.com/vendor/sea-cuisine/,https://www.element-eatery.com/vendor/sea-cuisine/ | https://www.facebook.com/SEACuisineFoodtruck/ | https://www.instagram.com/seacuisineohio/,"5350 Medpace Way Unit #1 Cincinnati, Ohio 45227",https://www.ftf-foodtruckfinder.com/truck/?name=S.E.A.+Cuisine+%7C+Element+Eatery&id=seed-us-curated-100-s-e-a-cuisine-element-eatery-5350-medpace-way-unit-1-cincinnati-ohio-45227,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/oh/cincinnati/sea-cuisine-foodtruck-2/ | https://www.restaurantji.com/cache/business_page/oh/cincinnati/sea-cuisine-foodtruck-2/business.json,4,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-sabor-a-moncion-food-truck-4200-rising-sun-ave-philadelphia-pennsylvania-19140,Sabor A Moncion food truck,false,sms_or_call,(267) 648-8673,,,"4200 Rising Sun Ave Philadelphia, Pennsylvania 19140",https://www.ftf-foodtruckfinder.com/truck/?name=Sabor+A+Moncion+food+truck&id=seed-us-curated-100-sabor-a-moncion-food-truck-4200-rising-sun-ave-philadelphia-pennsylvania-19140,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/pa/philadelphia/sabor-a-moncion-food-truck-/ | https://www.restaurantji.com/cache/business_page/pa/philadelphia/sabor-a-moncion-food-truck-/business.json,4,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-sabrozon-mexican-food-truck-3422-campbell-ave-honolulu-hawaii-96815,Sabrozon Mexican Food Truck,false,sms_or_call,(808) 482-9445,https://sabrozonmexicanfood.com/,https://sabrozonmexicanfood.com/ | https://www.facebook.com/SabrozonCatering/ | https://www.facebook.com/sabrozonhi/ | https://www.instagram.com/sabrozon_hi/ | https://www.tiktok.com/@sabrozonhi_/,"3422 Campbell Ave Honolulu, Hawaii 96815",https://www.ftf-foodtruckfinder.com/truck/?name=Sabrozon+Mexican+Food+Truck&id=seed-us-curated-100-sabrozon-mexican-food-truck-3422-campbell-ave-honolulu-hawaii-96815,menu_photo_only,0,4,,verified_on_current_source,high,,https://sabrozonmexicanfood.com/ | https://www.restaurantji.com/hi/honolulu/sabrozon-mexican-food-truck-waikiki-beach-/ | https://www.restaurantji.com/cache/business_page/hi/honolulu/sabrozon-mexican-food-truck-waikiki-beach-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
